sort_order,repo_uri,resource_uri,parent_uri,archival_object_uri,resource_title,archival_object_title,archival_object_level,extent_number,extent_type,extent_portion
00001.00000.00008.00070,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021181,/repositories/12/archival_objects/2021252,Othniel Charles Marsh papers,"Shoulters, Harvey J.",file,,,
00001.00000.00008.00071,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021181,/repositories/12/archival_objects/2021253,Othniel Charles Marsh papers,"Shoulters, Mabel",file,,,
00001.00000.00008.00072,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021181,/repositories/12/archival_objects/2021254,Othniel Charles Marsh papers,"Walker, Edward C.",file,,,
00001.00000.00008.00073,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021181,/repositories/12/archival_objects/2021255,Othniel Charles Marsh papers,"Walker, Edward C.",file,,,
00001.00000.00008.00074,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021181,/repositories/12/archival_objects/2021256,Othniel Charles Marsh papers,"Walker, Martha L. Marsh",file,,,
00001.00000.00008.00075,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021181,/repositories/12/archival_objects/2021257,Othniel Charles Marsh papers,"Walker, Martha L. Marsh",file,,,
00001.00000.00008.00076,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021181,/repositories/12/archival_objects/2021258,Othniel Charles Marsh papers,"Walker, Martha L. Marsh",file,,,
00001.00000.00008.00077,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021181,/repositories/12/archival_objects/2021259,Othniel Charles Marsh papers,"Walker, Martha L. Marsh",file,,,
00001.00000.00008.00078,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021181,/repositories/12/archival_objects/2021260,Othniel Charles Marsh papers,"Walker, Martha L. Marsh",file,,,
00001.00000.00008.00079,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021181,/repositories/12/archival_objects/2021261,Othniel Charles Marsh papers,"Waters, Robert H., Sr.",file,,,
00001.00000.00008.00080,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021181,/repositories/12/archival_objects/2021262,Othniel Charles Marsh papers,"Waters, Robert H., Jr.",file,,,
00001.00000.00008.00081,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021181,/repositories/12/archival_objects/2021263,Othniel Charles Marsh papers,"Whitney, Helen C.",file,,,
00001.00000.00008.00082,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021181,/repositories/12/archival_objects/2021264,Othniel Charles Marsh papers,"Williamson, Mary W. Marsh",file,,,
00001.00000.00008.00083,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021181,/repositories/12/archival_objects/2021265,Othniel Charles Marsh papers,"Williamson, Sam E.",file,,,
00001.00000.00009.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021266,/repositories/12/archival_objects/2021267,Othniel Charles Marsh papers,"Little, Sophronia P.",file,,,
00001.00000.00010.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021268,/repositories/12/archival_objects/2021269,Othniel Charles Marsh papers,"Peabody, David",file,,,
00001.00000.00010.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021268,/repositories/12/archival_objects/2021270,Othniel Charles Marsh papers,"Peabody, George",file,,,
00001.00000.00011.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021271,/repositories/12/archival_objects/2021272,Othniel Charles Marsh papers,"Marsh, Hannah F.",file,,,
00001.00000.00011.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021271,/repositories/12/archival_objects/2021273,Othniel Charles Marsh papers,"Walker, Martha L. M.",file,,,
00001.00001.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021274,/repositories/12/archival_objects/2021275,Othniel Charles Marsh papers,Caleb Marsh,file,,,
00001.00001.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021274,/repositories/12/archival_objects/2021293,Othniel Charles Marsh papers,John Marsh Sr.,file,,,
00001.00001.00002,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021274,/repositories/12/archival_objects/2021297,Othniel Charles Marsh papers,Mary Gaines Peabody Marsh,file,,,
00001.00001.00003,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021274,/repositories/12/archival_objects/2021304,Othniel Charles Marsh papers,Othniel Charles Marsh,file,,,
00001.00001.00004,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021274,/repositories/12/archival_objects/2021328,Othniel Charles Marsh papers,George Peabody,file,,,
00001.00001.00005,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021274,/repositories/12/archival_objects/2021336,Othniel Charles Marsh papers,Mary Peabody Marsh Waters,file,,,
00001.00001.00006,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021274,/repositories/12/archival_objects/2021339,Othniel Charles Marsh papers,Miscellaneous,file,,,
00001.00001.00000.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021276,Othniel Charles Marsh papers,Appointment as sergeant to army,file,,,
00001.00001.00000.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021277,Othniel Charles Marsh papers,Benediction,file,,,
00001.00001.00000.00002,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021278,Othniel Charles Marsh papers,Bond of $2000 to Othniel C. Marsh with receipt of payment of that bond,file,,,
00001.00001.00000.00003,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021279,Othniel Charles Marsh papers,Calling Cards,file,,,
00001.00001.00000.00004,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021280,Othniel Charles Marsh papers,Church Memberships,file,,,
00001.00001.00000.00005,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021281,Othniel Charles Marsh papers,Deed of Trust. Property held for O.C. Marsh and Mary P. Marsh,file,,,
00001.00001.00000.00006,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021282,Othniel Charles Marsh papers,Expenses of Mary P. Marsh,file,,,
00001.00001.00000.00007,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021283,Othniel Charles Marsh papers,Inventories (furniture and real estate),file,,,
00001.00001.00000.00008,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021284,Othniel Charles Marsh papers,Lease of Property to O.C. Marsh. Agreement never put into effect,file,,,
00001.00001.00000.00009,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021285,Othniel Charles Marsh papers,Mortgage of property to O.C. Marsh,file,,,
00001.00001.00000.00010,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021286,Othniel Charles Marsh papers,Notebook,file,,,
00001.00001.00000.00011,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021287,Othniel Charles Marsh papers,Notes on property and death dates of relatives,file,,,
00001.00001.00000.00012,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021288,Othniel Charles Marsh papers,Obituary showing death of his son George Peabody,file,,,
00001.00001.00000.00013,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021289,Othniel Charles Marsh papers,Promissory notes,file,,,
00001.00001.00000.00014,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021290,Othniel Charles Marsh papers,Property deeds,file,,,
00001.00001.00000.00015,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021291,Othniel Charles Marsh papers,Recommendation of his integrity,file,,,
00001.00001.00000.00016,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021275,/repositories/12/archival_objects/2021292,Othniel Charles Marsh papers,Teaching Certificates,file,,,
00001.00001.00001.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021293,/repositories/12/archival_objects/2021294,Othniel Charles Marsh papers,Deed of Trust. Appointing James Marsh as Trustee,file,,,
00001.00001.00001.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021293,/repositories/12/archival_objects/2021295,Othniel Charles Marsh papers,Property Deeds,file,,,
00001.00001.00001.00002,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021293,/repositories/12/archival_objects/2021296,Othniel Charles Marsh papers,Settlement of Estate,file,,,
00001.00001.00002.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021297,/repositories/12/archival_objects/2021298,Othniel Charles Marsh papers,Compositions,file,,,
00001.00001.00002.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021297,/repositories/12/archival_objects/2021299,Othniel Charles Marsh papers,Copybooks,file,,,
00001.00001.00002.00002,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021297,/repositories/12/archival_objects/2021300,Othniel Charles Marsh papers,Momentos,file,,,
00001.00001.00002.00003,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021297,/repositories/12/archival_objects/2021301,Othniel Charles Marsh papers,Scrapbook I,file,,,
00001.00001.00002.00004,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021297,/repositories/12/archival_objects/2021302,Othniel Charles Marsh papers,Scrapbook II,file,,,
00001.00001.00002.00005,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021297,/repositories/12/archival_objects/2021303,Othniel Charles Marsh papers,Silhouettes,file,,,
00001.00001.00003.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021305,Othniel Charles Marsh papers,American Association for Advancement of Science (minutes of Proceedings annotated by O.C. Marsh),file,,,
00001.00001.00003.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021306,Othniel Charles Marsh papers,Appointment as delegate to Zoology Congress,file,,,
00001.00001.00003.00002,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021307,Othniel Charles Marsh papers,Autographs,file,,,
00001.00001.00003.00003,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021308,Othniel Charles Marsh papers,Death - Announcement by Yale,file,,,
00001.00001.00003.00004,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021309,Othniel Charles Marsh papers,Form Letter regarding display of his specimens at other institutions,file,,,
00001.00001.00003.00005,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021310,Othniel Charles Marsh papers,"A. Holmes, Attorney. Correspondence regarding sale of property owned by Marsh Family",file,,,
00001.00001.00003.00006,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021311,Othniel Charles Marsh papers,Insurance Coverage. Record of coverage on property,file,,,
00001.00001.00003.00007,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021312,Othniel Charles Marsh papers,Insurance Coverage (Fire). Notification of expiration date on farm building,file,,,
00001.00001.00003.00008,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021313,Othniel Charles Marsh papers,Inventory of household possessions,file,,,
00001.00001.00003.00009,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021314,Othniel Charles Marsh papers,Memorial Church and Society. Thank you note for O.C. Marsh's gift to Church,file,,,
00001.00001.00003.00010,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021315,Othniel Charles Marsh papers,Minority. Documents pertaining to property held in trust for him,file,,,
00001.00001.00003.00011,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021316,Othniel Charles Marsh papers,Momentos,file,,,
00001.00001.00003.00012,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021317,Othniel Charles Marsh papers,Portraits of George Peabody (receipt for and correspondence about.),file,,,
00001.00001.00003.00013,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021318,Othniel Charles Marsh papers,Property assessment form and assessed valuation of property on 360 Prospect,file,,,
00001.00001.00003.00014,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021319,Othniel Charles Marsh papers,Purchase of Real Estate at Auction. Newsclipping,file,,,
00001.00001.00003.00015,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021320,Othniel Charles Marsh papers,"Receipts, Miscellaneous",file,,,
00001.00001.00003.00016,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021321,Othniel Charles Marsh papers,"Settlement of Estate. Catalogues: <title xlink:type=""simple"" render=""italic"">Sale of Rare and Beautiful Orchids</title> (two copies, not filmed); <title xlink:type=""simple"" render=""italic"">Collection of the late Professor O.C. Marsh</title> (two copies--the copy with F.B. Dexter's annotations was not filmed; the Bostwick copy was filmed); Microfilm reel of Thomas Kirby's auction catalogue",file,,,
00001.00001.00003.00017,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021322,Othniel Charles Marsh papers,"Settlement of Estate. Protest (by R.H. Waters, Jr.) of will",file,,,
00001.00001.00003.00018,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021323,Othniel Charles Marsh papers,Last Will and Testament of O.C. Marsh (not filmed),file,,,
00001.00001.00003.00019,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021324,Othniel Charles Marsh papers,Correspondence to O.C. Marsh by unknown author regarding settlement of estate of Mrs. Peabody,file,,,
00001.00001.00003.00020,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021325,Othniel Charles Marsh papers,Social Invitations,file,,,
00001.00001.00003.00021,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021326,Othniel Charles Marsh papers,Verses by O.C. Marsh,file,,,
00001.00001.00003.00022,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021304,/repositories/12/archival_objects/2021327,Othniel Charles Marsh papers,Verse to OCM by Clarence King,file,,,
00001.00001.00004.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021328,/repositories/12/archival_objects/2021329,Othniel Charles Marsh papers,"Address to Danvers, Mass. school children (newsclipping)",file,,,
00001.00001.00004.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021328,/repositories/12/archival_objects/2021330,Othniel Charles Marsh papers,Benevolent Deeds,file,,,
00001.00001.00004.00002,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021328,/repositories/12/archival_objects/2021331,Othniel Charles Marsh papers,Death: Obituaries and Resumes of his life and accomplishments (newsclippings),file,,,
00001.00001.00004.00003,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021328,/repositories/12/archival_objects/2021332,Othniel Charles Marsh papers,Editorial and Four News Reports in His Honor,file,,,
00001.00001.00004.00004,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021328,/repositories/12/archival_objects/2021333,Othniel Charles Marsh papers,Miscellaneous letters asking for donations,file,,,
00001.00001.00004.00005,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021328,/repositories/12/archival_objects/2021334,Othniel Charles Marsh papers,News Journal of travels through Prussia,file,,,
00001.00001.00004.00006,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021328,/repositories/12/archival_objects/2021335,Othniel Charles Marsh papers,Newspaper clippings recording comments on civil war,file,,,
00001.00001.00005.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021336,/repositories/12/archival_objects/2021337,Othniel Charles Marsh papers,Biblical quotations and list of expenditures,file,,,
00001.00001.00005.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021336,/repositories/12/archival_objects/2021338,Othniel Charles Marsh papers,Receipt for school expenses,file,,,
00001.00001.00006.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021340,Othniel Charles Marsh papers,"Attachment writ against C.H. Daniels, Court Summons of several plaintiffs including O.C. Marsh",file,,,
00001.00001.00006.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021341,Othniel Charles Marsh papers,Expedition. Black Hills Expedition to new gold fields. Negative and copy of poster.,file,,,
00001.00001.00006.00002,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021342,Othniel Charles Marsh papers,Negatives of 2 pictures and maps of 3 proposed trips,file,,,
00001.00001.00006.00003,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021343,Othniel Charles Marsh papers,Expedition. Glaciers of Western U.S. (Newspaper report),file,,,
00001.00001.00006.00004,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021344,Othniel Charles Marsh papers,Expedition. Mt. Hood Ascent. Diary by George Davidson; newspaper report,file,,,
00001.00001.00006.00005,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021345,Othniel Charles Marsh papers,Expedition. Yukon River Exploration. Headed by Lt. Schwatka (a newspaper report),file,,,
00001.00001.00006.00006,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021346,Othniel Charles Marsh papers,Greeting Cards,file,,,
00001.00001.00006.00007,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021347,Othniel Charles Marsh papers,Meeting. Troy Scientific Meeting (a newspaper report),file,,,
00001.00001.00006.00008,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021348,Othniel Charles Marsh papers,Newspaper clipping--miscellaneous. (Presumably sent to O.C. Marsh during his German sojourn),file,,,
00001.00001.00006.00009,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021349,Othniel Charles Marsh papers,"Newspaper clippings about specimens (Lizard, Giants of Arkansas, Bones of Elk, Sea Serpents, Prehistoric remains of Indian mounds)",file,,,
00001.00001.00006.00010,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021350,Othniel Charles Marsh papers,"Photo. James Dixon, Jr.",file,,,
00001.00001.00006.00011,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021351,Othniel Charles Marsh papers,Photos. Friends of O.C. Marsh from his album,file,,,
00001.00001.00006.00012,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021352,Othniel Charles Marsh papers,"Photo. House in Danvers, Mass.",file,,,
00001.00001.00006.00013,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021353,Othniel Charles Marsh papers,Photos. Peabody Family,file,,,
00001.00001.00006.00014,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021354,Othniel Charles Marsh papers,Photos. Unidentified Fossil Specimens,file,,,
00001.00001.00006.00015,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021355,Othniel Charles Marsh papers,Photos. Unidentified portraits from O.C. Marsh's album,file,,,
00001.00001.00006.00016,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021356,Othniel Charles Marsh papers,Photos. Yale scientists and their families (from O.C. Marsh's album),file,,,
00001.00001.00006.00017,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021357,Othniel Charles Marsh papers,Program. Dedication of Memorial Church,file,,,
00001.00001.00006.00018,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021358,Othniel Charles Marsh papers,Program. Historical lecture series by Rev. John Lord,file,,,
00001.00001.00006.00019,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021359,Othniel Charles Marsh papers,"Receipt. Barnum, Henry. For subscription to Silliman's Journal",file,,,
00001.00001.00006.00020,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021360,Othniel Charles Marsh papers,"Regulations, Yale College",file,,,
00001.00001.00006.00021,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021361,Othniel Charles Marsh papers,Religious Material. Chronological Table of Time collected from the Bible,file,,,
00001.00001.00006.00022,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021362,Othniel Charles Marsh papers,Settlement of Estate of Marsh Clan,file,,,
00001.00001.00006.00023,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021363,Othniel Charles Marsh papers,Trust Deed. Lucy A. Stevens to Northern Trust Co.,file,,,
00001.00001.00006.00024,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2021364,Othniel Charles Marsh papers,"Gegenbaur, Dr. Carl. <title xlink:type=""simple"" render=""italic"">Untersuchungen Vergleichenden Anatomie der Wirbelthiere</title>, volumes 1and 2 (not filmed)",file,,,
00001.00001.00006.00025,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021339,/repositories/12/archival_objects/2313790,Othniel Charles Marsh papers,Skeleton sketches,file,,,
00002.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021366,Othniel Charles Marsh papers,Early Schools,file,,,
00002.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021367,Othniel Charles Marsh papers,Testament and Psalms : Prayer Rook,file,,,
00002.00002,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021368,Othniel Charles Marsh papers,Philips Academy (Andover). Receipts and clipping,file,,,
00002.00003,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021369,Othniel Charles Marsh papers,Phillips Academy (Andover). Marsh Collection of Autographs,file,,,
00002.00004,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021370,Othniel Charles Marsh papers,Phillips Academy (Andover). Marsh Collection of Autographs,file,,,
00002.00005,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021371,Othniel Charles Marsh papers,Yale Autograph Book,file,,,
00002.00006,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021372,Othniel Charles Marsh papers,Andover Building Photos,file,,,
00002.00007,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021373,Othniel Charles Marsh papers,Andover Faculty Photos,file,,,
00002.00008,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021374,Othniel Charles Marsh papers,Andover Student Photos,file,,,
00002.00009,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021375,Othniel Charles Marsh papers,Photos of Yale Classmates,file,,,
00002.00010,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021376,Othniel Charles Marsh papers,Photos. Duplicates of W. Park,file,,,
00002.00011,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021377,Othniel Charles Marsh papers,Yale Expenses (Miscellaneous),file,,,
00002.00012,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021378,Othniel Charles Marsh papers,Yale Lectures,file,,,
00002.00013,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021379,Othniel Charles Marsh papers,Yale Notes on Chemistry,file,,,
00002.00014,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021380,Othniel Charles Marsh papers,Yale Notes on Geology and Meteorology,file,,,
00002.00015,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021381,Othniel Charles Marsh papers,Heidelberg and Berlin notes,file,,,
00002.00016,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021382,Othniel Charles Marsh papers,Berlin Zoology Notebooks,file,,,
00002.00017,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021383,Othniel Charles Marsh papers,Berlin Zoology Notes,file,,,
00002.00018,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021384,Othniel Charles Marsh papers,Berlin notes on Paleontology,file,,,
00002.00019,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021385,Othniel Charles Marsh papers,Berlin notes on Paleontology and Ehrenberg,file,,,
00002.00020,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021386,Othniel Charles Marsh papers,Berlin Notes on Geognosie,file,,,
00002.00021,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021387,Othniel Charles Marsh papers,Breslau Notes on Echinoderms and Geognosie,file,,,
00002.00022,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021388,Othniel Charles Marsh papers,Breslau Notes on Geognosie,file,,,
00002.00023,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021389,Othniel Charles Marsh papers,Marsh's Passports,file,,,
00002.00024,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021390,Othniel Charles Marsh papers,"Marsh's list of Correspondents, Letter of Credit",file,,,
00002.00025,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021391,Othniel Charles Marsh papers,German Mementos of 0. C. Marsh,file,,,
