total_count,2017
repository,Manuscripts and Archives

repo_uri,resource_uri,parent_uri,archival_object_uri,resource_title,archival_object_title,archival_object_level,extent_number,extent_type,extent_portion
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019937,Othniel Charles Marsh papers,"Felch, M.P.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019938,Othniel Charles Marsh papers,"Felch, M.P.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019939,Othniel Charles Marsh papers,"Felch, M.P.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019940,Othniel Charles Marsh papers,"Fessender, T.K.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019941,Othniel Charles Marsh papers,"Field, Edward",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019942,Othniel Charles Marsh papers,"Field, Edward S.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019943,Othniel Charles Marsh papers,"Field, D. E.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019944,Othniel Charles Marsh papers,"Field, Roswell",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019945,Othniel Charles Marsh papers,"Field, S.I.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019946,Othniel Charles Marsh papers,"Fields, W.T.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019947,Othniel Charles Marsh papers,"Fikenoohen,",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019948,Othniel Charles Marsh papers,"Fifhold, H.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019949,Othniel Charles Marsh papers,"Fischer, Gustav",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019950,Othniel Charles Marsh papers,"Fischer, Moritz",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019951,Othniel Charles Marsh papers,"Fisher, Miers",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019952,Othniel Charles Marsh papers,"Fleugler, J. J.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019953,Othniel Charles Marsh papers,"Flower, Georgiana Rosetta",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019954,Othniel Charles Marsh papers,"Flower, Sir William Henry (1831-1899)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019955,Othniel Charles Marsh papers,"Folwell, W.H.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019956,Othniel Charles Marsh papers,"Forbes, William S.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019957,Othniel Charles Marsh papers,"Ford, Silas W.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019958,Othniel Charles Marsh papers,"Foster, E. K.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019959,Othniel Charles Marsh papers,"Foster, Michael (1836-1907)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019960,Othniel Charles Marsh papers,"Fraas, Oscar Friedrich von (1824-1897)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019961,Othniel Charles Marsh papers,"Fraas, Eberhard (1862-1915)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019962,Othniel Charles Marsh papers,"Francis, David Rowland (1850-1927)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019963,Othniel Charles Marsh papers,"Francis, James Bicheno (1815-1892)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019964,Othniel Charles Marsh papers,"Frantzius, Alexander von (1821-1877)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019965,Othniel Charles Marsh papers,"Frey, S.L.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019966,Othniel Charles Marsh papers,"Friedberg, M.R.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019967,Othniel Charles Marsh papers,"Friedlander, R. and Son",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019968,Othniel Charles Marsh papers,"Fritsch, Antonin Jan (1832-1913)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019969,Othniel Charles Marsh papers,"Fuller, H. S.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019970,Othniel Charles Marsh papers,"Furbinger, M.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019971,Othniel Charles Marsh papers,"Gaines, Marshall Richard (1839-?)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019972,Othniel Charles Marsh papers,G. Amsinck and Co.,file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019973,Othniel Charles Marsh papers,"Gall, W.M.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019974,Othniel Charles Marsh papers,"Galton, Arthur Howard (1852-1921)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019975,Othniel Charles Marsh papers,"Galton, Lady Douglas",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019976,Othniel Charles Marsh papers,"Gardner, John Starkie (1844-1930)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019977,Othniel Charles Marsh papers,"Garrett, John Work (1820-1884)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019978,Othniel Charles Marsh papers,"Gaskill, J.C.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019979,Othniel Charles Marsh papers,"Gaudry, Albert (1827-1908)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019980,Othniel Charles Marsh papers,"Geare, Randolph Iltyd (1854-1917)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019981,Othniel Charles Marsh papers,"Gebhard, W.D.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019982,Othniel Charles Marsh papers,"Geilkie, Archibald (1835-1924)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019983,Othniel Charles Marsh papers,"Geinitz, Hans Bruno (1814-1900)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019984,Othniel Charles Marsh papers,"Geismar, Jacob",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019985,Othniel Charles Marsh papers,"Gentile, C.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019986,Othniel Charles Marsh papers,"Gernay, Paul",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019987,Othniel Charles Marsh papers,"Gerrard, Edward",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019988,Othniel Charles Marsh papers,"Gerrard, Edward",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019989,Othniel Charles Marsh papers,"Gibbon, John",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019990,Othniel Charles Marsh papers,"Gibb, Hugh",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019991,Othniel Charles Marsh papers,"Gibbs, Wolcott (1822-1908)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019992,Othniel Charles Marsh papers,"Gibbs, Wolcott (1822-1908)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019993,Othniel Charles Marsh papers,"Gibbs, Wolcott (1822-1908)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019994,Othniel Charles Marsh papers,"Gibbs, Wolcott (1822-1908)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019995,Othniel Charles Marsh papers,"Gibbs, Wolcott (1822-1908)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019996,Othniel Charles Marsh papers,"Gibson, William L.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019997,Othniel Charles Marsh papers,"Gifford, Robert Swain (1840-1905)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019998,Othniel Charles Marsh papers,"Giglioli, Enrico H.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019999,Othniel Charles Marsh papers,"Gilbert, Grove Karl (1843-1918)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020000,Othniel Charles Marsh papers,"Gilbert, Grove Karl (1843-1918)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020001,Othniel Charles Marsh papers,"Gilder, Richard Watson (1844-1909)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020002,Othniel Charles Marsh papers,"Gilder, William Henry (1838-1900)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020003,Othniel Charles Marsh papers,"Gill, Theodore Nicholas (1837-1914)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020004,Othniel Charles Marsh papers,"Gillurn, George",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020005,Othniel Charles Marsh papers,"Gilman, Daniel Colt (1831-1908)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020006,Othniel Charles Marsh papers,"Gilmore, C.M.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020007,Othniel Charles Marsh papers,"Glahn, George A.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020008,Othniel Charles Marsh papers,"Glass, J.W.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020009,Othniel Charles Marsh papers,"Gleason, W.T.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020010,Othniel Charles Marsh papers,"Goldbacher, Joseph",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020011,Othniel Charles Marsh papers,"Goodale, George Lincoln (1839-1923)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020012,Othniel Charles Marsh papers,"Goode, George Brown (1851-1896)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020013,Othniel Charles Marsh papers,"Goode, George Brown (1851-1896)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020014,Othniel Charles Marsh papers,"Goode, George Brown (1851-1896)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020015,Othniel Charles Marsh papers,"Goode, George Brown (1851-1896)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020016,Othniel Charles Marsh papers,"Goodrich, Caspar Frederick (1847-1925)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020017,Othniel Charles Marsh papers,"Goodwin, Francis",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020018,Othniel Charles Marsh papers,"Gore, James Howard (1856-?)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020019,Othniel Charles Marsh papers,"Gore, N.B.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020020,Othniel Charles Marsh papers,"Gottschalck, August",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020021,Othniel Charles Marsh papers,"Gould, Benjamin Apthorp (1824-1896)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020022,Othniel Charles Marsh papers,"Grant, Ulyses Simpson (1822-1885)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020023,Othniel Charles Marsh papers,"Gray, Asa (1810-1888)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020024,Othniel Charles Marsh papers,"Greely, Adolphus Washington (1844-1935)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020025,Othniel Charles Marsh papers,"Green, Alexander Henry (1832-1896)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020026,Othniel Charles Marsh papers,"Green, C.J.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020027,Othniel Charles Marsh papers,"Green, James",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020028,Othniel Charles Marsh papers,"Greg, Robert Phillips (1826-1906)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020029,Othniel Charles Marsh papers,"Gregory, S.S.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020030,Othniel Charles Marsh papers,"Gresham, Walter Quintin (1832-1895)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020031,Othniel Charles Marsh papers,"Grinnell, George Bird (1849-1938)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020032,Othniel Charles Marsh papers,"Grinnell, George Bird (1849-1938)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020033,Othniel Charles Marsh papers,"Groat, P.B.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020034,Othniel Charles Marsh papers,"Grube, Edward (1812-1880)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020035,Othniel Charles Marsh papers,"Gruber, F.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020036,Othniel Charles Marsh papers,"Gruen, James A. and Co.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020037,Othniel Charles Marsh papers,"Guernsey, C.A.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020038,Othniel Charles Marsh papers,"Guild, Edward W.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020039,Othniel Charles Marsh papers,"Guild, Edward W.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020040,Othniel Charles Marsh papers,"Guin, F.M.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020041,Othniel Charles Marsh papers,"Gundlack, George",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020042,Othniel Charles Marsh papers,"Curley, William",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020043,Othniel Charles Marsh papers,"Guyot, Arnold Henry (1807-1884)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020044,Othniel Charles Marsh papers,"Haast, Julius von (1822-1887)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020045,Othniel Charles Marsh papers,"Haeckel, Ernest (1834-1919)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020046,Othniel Charles Marsh papers,"Hague, Arnold (1840-1917)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020047,Othniel Charles Marsh papers,"Hague, Arnold (1840-1917)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020048,Othniel Charles Marsh papers,"Hague, James D. (1836-1908)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020049,Othniel Charles Marsh papers,"Haines, George (1798-1877)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020050,Othniel Charles Marsh papers,"Hale, Edward Everett (1822-1909)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020051,Othniel Charles Marsh papers,"Hall, Asaph (1829-1907)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020052,Othniel Charles Marsh papers,"Hall, Asaph (1829-1907)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020053,Othniel Charles Marsh papers,"Hall, Asaph (1829-1907)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020054,Othniel Charles Marsh papers,"Hall, Asaph (1829-1907)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020055,Othniel Charles Marsh papers,"Hall, Asaph (1829-1907)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020056,Othniel Charles Marsh papers,"Hall, Asaph (1829-1907)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020057,Othniel Charles Marsh papers,"Hall, Asaph (1829-1907)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020058,Othniel Charles Marsh papers,"Hall, Asaph (1829-1907)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020059,Othniel Charles Marsh papers,"Hall, Asaph (1829-1907)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020060,Othniel Charles Marsh papers,"Hall, Asaph (1829-1907)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020061,Othniel Charles Marsh papers,"Hall, Asaph (1829-1907)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020062,Othniel Charles Marsh papers,"Hall, Asaph, Jr. (1859-1930)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020063,Othniel Charles Marsh papers,"Hall, Christopher Webber (1845-1911)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020064,Othniel Charles Marsh papers,"Hall, J.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020065,Othniel Charles Marsh papers,"Hall, James (1811-1898)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020066,Othniel Charles Marsh papers,"Halvorsen, M.C.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020067,Othniel Charles Marsh papers,"Hamback, Dr. S.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020068,Othniel Charles Marsh papers,"Hamilton, James M.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020069,Othniel Charles Marsh papers,"Hamlin, Augustus Choate (1829-1905)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020070,Othniel Charles Marsh papers,Hammond Typewriter Company,file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020071,Othniel Charles Marsh papers,"Hampson, Thomas",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020072,Othniel Charles Marsh papers,Hand and Post,file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020073,Othniel Charles Marsh papers,"Hanks, Henry G. (1826-1907)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020074,Othniel Charles Marsh papers,"Hare, Sid J.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020075,Othniel Charles Marsh papers,"Harger, Oscar (1843-1887)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020076,Othniel Charles Marsh papers,"Harper, George W.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020077,Othniel Charles Marsh papers,"Harper, William Rainey (1856-1906)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020078,Othniel Charles Marsh papers,"Harrington, Bernard James (1848-?)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020079,Othniel Charles Marsh papers,"Harris, Gilbert Dennison (1864-?)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020080,Othniel Charles Marsh papers,"Harrison, Samuel Alexander (1822-1890)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020081,Othniel Charles Marsh papers,"Hartley, Edward",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020082,Othniel Charles Marsh papers,"Hartt, Charles Fred (1840-1878)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020083,Othniel Charles Marsh papers,"Hartt, Charles Fred (1840-1878)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020084,Othniel Charles Marsh papers,"Hartt, Charles Fred (1840-1878)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020085,Othniel Charles Marsh papers,"Hastings, Charles Seldon (1848-1932)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020086,Othniel Charles Marsh papers,"Hatcher, John Bell (1861-1904)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020087,Othniel Charles Marsh papers,"Hatcher, John Bell (1861-1904)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020088,Othniel Charles Marsh papers,"Hatcher, John Bell (1861-1904)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020089,Othniel Charles Marsh papers,"Hatcher, John Bell (1861-1904)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020090,Othniel Charles Marsh papers,"Hatcher, John Bell (1861-1904)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020091,Othniel Charles Marsh papers,"Hatcher, John Bell (1861-1904)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020092,Othniel Charles Marsh papers,"Hatcher, John Bell (1861-1904)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020093,Othniel Charles Marsh papers,"Hatcher, John Bell (1861-1904)",file,,,
